data,texto,retweet,idioma,lugar,pais,sigla,latitude,longitude
2020-05-23 00:21:14,"Para voltar tudo ao normal, você precisa fazer o isolamento social e sair apenas para o essencial... Então… https://t.co/EcaGjadUQE",0,pt,Rio das Ostras,Brazil,BR,-41.9379,-22.5226
2020-03-22 22:57:51,14.245 – O que é a hidroxicloroquina? https://t.co/XaxsRnB10Q https://t.co/dy40zuc7wk,0,pt,Sao Paulo,Brazil,BR,-46.674739,-23.606067
2020-04-14 00:11:33,Quarta morte em Lar de Estarreja associada à Covid-19 https://t.co/wevTDyEotP Em https://t.co/MDmhqgtnSp https://t.co/eZI7567hWm,1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-05-25 20:45:43,"COVID-19 |  Hospital municipal Tide Setúbal, na periferia de São Paulo, parentes se reúnem diariamente a espera de… https://t.co/erdJ2kQh2B",0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-04-15 10:34:39,#cenasdocotidiano #santos #distanciamentosocial #documentário #trabalhando #estiva #estivadores… https://t.co/3v4ZCfDJs6,0,pt,Santos,Brazil,BR,-46.29369973,-23.97594743
2020-03-27 22:59:12,"O Papa Francisco rezando sozinho na imensa praça vazia de São Pedro, Vaticano. Deu a bênção e a indulgência plenári… https://t.co/Rxh0WUPSFS",0,pt,Vatican City,Vatican City,VA,12.45701837,41.9024734
2020-05-25 10:39:40,"Estudo randomizado com remdesivir para o tratamento de #covid_19  em adultos hospitalizados, É O PRIMEIRO a mostrar… https://t.co/foSKEnNEjD",0,pt,Kingston,Canada,CA,-76.48285236,44.23242391
2020-03-22 19:12:37,Memórias do cárcere. Hoje deu até pra treinar hein! Acostumando à nova realidade. Pausa pra modelar de cara limpa.… https://t.co/mAnB4kdpFs,0,pt,Rio de Janeiro,Brazil,BR,-43.2739,-22.9619
2020-04-17 10:37:04,Bélgica ultrapassa barreira das 5.000 mortes por Covid-19 https://t.co/jSIVkjlJwn Em https://t.co/MDmhqgtnSp https://t.co/soQnjtKy9z,0,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-04-14 11:57:33,Covid-19 | Ninguém paga água no concelho - Até 17 junho https://t.co/p95VFDwmKW https://t.co/a0fHhJubxJ,0,pt,Montalegre,Portugal,PT,-7.79183865,41.82322149
2020-03-26 20:57:34,Mais de 23 mil mortes e 505 mil infeções em todo o mundo pela Covid-19 https://t.co/ucyTtqyd8w Em… https://t.co/FcU0wL1gzv,2,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-02-14 02:25:32,"Em toda a China, as pessoas estão falando sobre o Dr. Li Wen Liang. Ele foi o médico que descobriu o novo coronavír… https://t.co/rTDGx7boU8",0,pt,Curitiba,Brazil,BR,-49.2699,-25.4346
2020-03-22 14:51:40,O isolamento social recomendado pelas autoridades da saúde para conter a propagação do Covid-19 alterou a rotina do… https://t.co/paZQBqOoaS,0,pt,Natal,Brazil,BR,-35.2095,-5.8008
2020-04-05 15:56:52,"💁‍♀️🤩 #Lookdodia... aliás, do Fim de semana hahahahahahah bem ensacadinho hahahahah quem se identifica?!!  💁‍♀️… https://t.co/Ixx8FQmor3",0,pt,Natal,Brazil,BR,-35.2095,-5.8008
2020-05-27 20:05:18,"Atenção, foco e concentração no desenvolvimento de estratégias para melhor atendimento aos clientes no desenvolvime… https://t.co/rG7CHgP3Yg",0,pt,Cachoeiro de Itapemirim,Brazil,BR,-41.109,-20.8478
2020-03-31 12:14:37,"Em tempos de isolamento social, vamos de trabalho Home Office!!! em Neópolis, Rio Grande Do Norte, Brazil https://t.co/v264QLxuk5",0,pt,Natal,Brazil,BR,-35.20673119,-5.86899533
2020-05-18 23:45:11,"E aí vamos testar uma live amanhã, fazer conteúdos diferenciados, só bora nessa quarentena!!! em Barra Do Garças, M… https://t.co/hXHImftlqy",0,pt,Aragarças,Brazil,BR,-52.26008,-15.89275
2020-03-18 02:46:27,"A Prefeitura Municipal de Caraúbas vem, por meio desta, orientar sobre as providências a serem tomadas diante da pa… https://t.co/uzsHge80Mh",0,pt,Upanema,Brazil,BR,-37.3031,-5.53
2020-03-19 18:45:05,Quarta morte por Covid-19 em Portugal. Primeira em Ovar https://t.co/8YfbkxXvb1 Em https://t.co/MDmhqgtnSp https://t.co/u2NBk7aZKu,4,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-05-22 16:58:23,Estudo multicêntrico no lancet com 96k pacientes. Hidroxicloroquina (com ou sem azitro) com início em até 48h do di… https://t.co/TKD2U5ggWW,0,pt,Ponta Grossa,Brazil,BR,-50.1651,-25.0906
2020-03-20 11:34:05,"Faça por você, faça por mim, faça pelos seus...se isole. Isolamento social  evita a transmissão do vírus.… https://t.co/bw69TOVpKP",0,pt,Cambuci,Brazil,BR,-41.91111896,-21.57738538
2020-03-17 23:58:30,Até a Dica Contábil de hoje foi sobre o Coronavirus. Os empresários e os funcionários receberam orientações.… https://t.co/QmKyvNVVf4,0,pt,Delmiro Gouveia,Brazil,BR,-38.00515691,-9.38617628
2020-03-31 17:01:16,"Nesse momento de isolamento social, é importante uma orientação profissional. em Paraíba https://t.co/b5X5kabIvf",0,pt,Taperoá,Brazil,BR,-36.825,-7.16277778
2020-05-21 19:12:32,"“Em tempos de corona vírus, jornalistas ficam mais cabeludos e passam mais tempo apurando”, diz estudo. 😂🤷🏻‍♂️👀… https://t.co/HkRbzpaWtg",0,pt,Sao Paulo,Brazil,BR,-46.59805557,-23.55916668
2020-04-04 01:03:10,"Nesse momento de isolamento social, caso você não queira fazer sua comida, e for pedir delivery, peça no estabeleci… https://t.co/sgWU8iCjsh",0,pt,Guarulhos,Brazil,BR,-46.44102017,-23.4710968
2020-03-29 13:38:03,"#valternuporai #esiliocovid19#covıd19 #ficaemcasa #querovoltarpracasa em Alfama, Lisboa, Portugal https://t.co/fbodu0JIek",0,pt,Lisbon,Portugal,PT,-9.1282,38.7115
2020-03-21 20:45:32,Pensando em nossa população nesse momento de Pandemia do Coronavírus e ao aumento do consumo de Água e Energia Elét… https://t.co/VQD2KHDhyb,0,pt,Manhuaçu,Brazil,BR,-42.03604,-20.2666
2020-04-03 19:21:04,"Festival Vai à Janela, produzido pelos alunos da World Academy, das janelas de Lisboa para o mundo! Foto: Michele S… https://t.co/hUoKieWQSv",1,pt,Lisbon,Portugal,PT,-9.15638889,38.70694444
2020-03-24 19:05:47,"Fique em casa, pratique em casa. Cuide da saúde do corpo e também da saúde da mente. Apesar das dificuldades atuais… https://t.co/rd3jrbgRUc",0,pt,São Bernardo do Campo,Brazil,BR,-46.5534553,-23.7172452
2020-04-03 17:12:04,"COVID 19 já está circulando entre nós algum tempo. Se olharmos por este ângulo, acredito que muitos de nós já estam… https://t.co/RpaRNGojzp",0,pt,São Félix do Araguaia,Brazil,BR,-53.0,-11.0
2020-04-06 09:54:59,"Durante a Pandemia estamos em isolamento social. Por cuidado com a Família Maís Academia. Faça o mesmo, Fique em Ca… https://t.co/ygOBhCunKs",0,pt,Tombos,Brazil,BR,-42.0256089,-20.90679024
2020-05-21 11:09:11,O Ministério da Saúde entrou em contradição nesta quarta-feira ao comentar a falta de assinaturas nas novas orienta… https://t.co/42oucA6Xje,0,pt,João Pessoa,Brazil,BR,-34.8627,-7.1207
2020-03-30 01:34:48,"Em tempos de isolamento social, acompanhar uma live com a rosana.brown para milhares de pessoas com um show de alto… https://t.co/ZcgX57JiiK",0,pt,Brasília,Brazil,BR,-47.8848398,-15.80472829
2020-04-15 18:15:50,Ei...já posso sair da quarentena?☺️🐶 Westie: Joey Of Zoe Harus | Canil: Zoe Harus - Apaixonados por Westies | Cidad… https://t.co/WyKWCh5ctW,0,pt,Rio de Janeiro,Brazil,BR,-43.1975,-22.908
2020-03-31 15:38:32,"11:23 Avenida Paulista sem carros 🚘 #avenidapaulista #saopaulo #covid19 #coronavirus em São Paulo, Brazil https://t.co/SNojwInpwa",0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-02-28 11:06:33,Coronavírus detetado em cão. Animais de estimação vão ficar em quarentena em Hong Kong https://t.co/TOExmds4SZ Em… https://t.co/dr2bjSYzFC,1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-05-25 16:06:01,"Saudade da academia né meu filho? Fácil não está sendo, mas logo isso vai passar. #fiqueemcasa #covid19 em Riacho d… https://t.co/xwVSYqyr43",0,pt,Riacho dos Cavalos,Brazil,BR,-37.65656,-6.43583
2020-04-08 18:24:03,A realidade no hospital de referência para o tratamento do COVID-19. Como está o enfrentamento ao corona vírus no H… https://t.co/hDAO2kezH2,0,pt,Juiz de Fora,Brazil,BR,-43.34846382,-21.67928014
2020-05-30 00:55:26,"a partir de segunda (01/06), o estado de SP vai afrouxar o isolamento social e isso ao meu ver ainda é equivocado.… https://t.co/fnrSf2d1vb",0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-03-31 11:51:35,"Fique em casa, pratique em casa. Cuide da saúde do corpo e também da saúde da mente. Apesar das dificuldades atuais… https://t.co/4usRMfsev8",0,pt,São Bernardo do Campo,Brazil,BR,-46.5611,-23.719
2020-04-03 00:20:04,Qual é a primeira coisa que você vai fazer quando o distanciamento social acabar? Eu: vou fazer um belo de um rolê… https://t.co/r9GSwah1Zc,0,pt,Peruíbe,Brazil,BR,-46.99914,-24.31918
2020-03-18 10:30:03,Morreu Vieira Monteiro. Presidente do Santander Portugal tinha Covid-19 https://t.co/Fd0JCZBuWw Em… https://t.co/UkDJeyOEGA,2,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-05-19 23:13:21,Alguém sabe onde esse homem fez faculdade de medicina pra sair liberando remédio? #indignada #forabolsonaro… https://t.co/g5B75Budu8,0,pt,Sao Paulo,Brazil,BR,-46.7118852,-23.4756386
2020-03-06 18:02:03,Covid-19: subida de preços de máscaras não compromete fornecimento nos hospitais https://t.co/26UtwjHj6S Em… https://t.co/Ad8ePIvZoX,1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-03-12 12:33:15,O governo precisa urgente adotar políticas públicas para prevenir e evitar a transmissibilidade do Covid19. Falta i… https://t.co/XqaYOQkDpk,0,pt,Sao Paulo,Brazil,BR,-46.65306252,-23.56426565
2020-03-18 21:06:34,"OMS lança ""ensaio clínico solidário"" para encontrar tratamentos para a Covid-19 https://t.co/Z0mJwvqmlX Em… https://t.co/z1iOyOODUg",0,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-03-18 10:15:03,Humanos começam a testar vacina para o Covid-19. O que os cientistas já descobriram https://t.co/SvNxIpnKIO Em… https://t.co/lb1bnPbo59,1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-04-02 16:01:05,"Ora pago eu, ora pagas tu. Como privados e Estado gerem doentes com Covid-19 https://t.co/vzBPjUPyA6 Em… https://t.co/N8po8FDWuX",1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-04-05 02:42:01,"Mesa Quântica Estelar, Reiki e Frequência Arco íris enviados para a cura planetária contra o coronavírus, com amor,… https://t.co/Wzl7Dg2YSl",0,pt,Rio de Janeiro,Brazil,BR,-43.1975,-22.908
2020-03-09 11:18:49,"Na Itália faltam aparelhos respiratórios nas unidades de saúde, a população está em quarentena, estão fechados shop… https://t.co/07NiZo7lQk",0,pt,Jaguaruna,Brazil,BR,-48.9064703,-28.6230022
2020-04-15 19:17:29,Campo Grande: Vereador Chiquinho Telles manifesta preocupação com a baixa adesão ao isolamento social… https://t.co/uN33lOtNVN,0,pt,Campo Grande,Brazil,BR,-54.6167,-20.45
2020-04-06 18:07:36,"Seu pet precisa de um lugar pra brincar e se divertir, gastar energia?! 🐕 Manda ele pra cá?! 😊 A gente faz o transp… https://t.co/W2zMfyzhgd",0,pt,Rio de Janeiro,Brazil,BR,-43.3742,-22.8647
2020-03-14 20:47:41,"Podia ser hoje, mas o isolamento social não deixa 🏡 Já agora, para quê tanto papel higiénico? em Lisbon, Portugal https://t.co/HmHsuqQNXK",0,pt,Lisbon,Portugal,PT,-9.1394,38.7261
2020-03-31 20:23:05,Estimo pronta recuperação ao Sr. José Paulo Cairoli. Pessoa de moral ilibada e dono de currículo profissional brilh… https://t.co/irKS0gFC9k,0,pt,Porto Alegre,Brazil,BR,-51.2208,-30.0291
2020-03-05 10:11:05,"Covid-19 em Portugal: ""Mais vale fazer as coisas por excesso que por defeito"" https://t.co/jp4FSLh7qS Em… https://t.co/1bUCAqOOD4",0,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-03-18 03:22:12,"Distânciamento social pode salvar os avos, os doentes de câncer e muitos outros grupos mais vulneráveis. Coronaviru… https://t.co/FcYYuYWHHN",0,pt,Miami,United States,US,-80.192,25.7752
2020-05-27 21:38:23,"Nesta quarta, 27 de maio, a Paraíba registra 1290 novos casos de Covid-19 e 12 óbitos confirmados desde a ultima at… https://t.co/BK1oX6L6Bf",0,pt,João Pessoa,Brazil,BR,-34.8627,-7.1207
2020-03-23 19:14:33,#resumodofds #gordices #credoquedelícia #séries #filmes #distanciamentosocial #combateaocoronavírus #quempuder… https://t.co/b4RDgPcroI,0,pt,Caieiras,Brazil,BR,-46.74008,-23.36452
2020-04-05 08:16:17,#dirumahaja #corona #covid19 #ponorogo @ Ponorogo https://t.co/vN8wKbn8DM,0,eu,Ponorogo,Indonesia,ID,111.4667,-7.864919
2020-02-24 23:06:03,Área geográfica atingida por coronavírus passa a ser critério de triagem https://t.co/kLO76g9AEc Em… https://t.co/K4FBo9Z6Bu,1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-05-22 04:00:14,👉🏻Atualização com informações repassadas pela Secretaria Municipal de Saúde de Lages. 🦠Dos 62 casos positivados de… https://t.co/XkHiP3FHNO,0,pt,Lages,Brazil,BR,-50.3258,-27.8158
2020-05-26 21:02:38,Muito triste ver que 195 adolescentes foram contaminados na EPCAR. Me formei nessa escola em 1999 e sabemos que é i… https://t.co/cfqYaM5aZP,0,pt,Barbacena,Brazil,BR,-43.7663173,-21.21958164
2020-03-10 20:08:06,Covid-19: Conselho dos Politécnicos não vê razões para encerrar estabelecimentos https://t.co/DvOXoGvXGz Em… https://t.co/WGxNGVysZ6,0,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-03-22 19:47:20,Engajamento total dos moradores e frequentadores da Praia da Costa neste momento de necessite de isolamento social.… https://t.co/mSPm6iyBwB,0,pt,Vila Velha,Brazil,BR,-40.28058683,-20.33420277
2020-03-18 05:46:36,Algumas medidas contra o Coronavírus(Covid-19). em Montes Claros https://t.co/ANImybSzjJ,0,pt,Montes Claros,Brazil,BR,-43.8636,-16.7322
2020-05-17 21:07:44,"Dando uma voltinha. 🤗 #pandemia #mascarados #covid19 em Curitiba, Brazil https://t.co/Io69LuKDl1",0,pt,Curitiba,Brazil,BR,-49.2705,-25.4339
2020-04-08 21:06:38,"👉🏻Atualização das informações do coronavírus em Lages. De acordo com a Secretaria de Saúde da prefeitura, são 7 cas… https://t.co/xwdnC6m3Zk",1,pt,Lages,Brazil,BR,-50.3258,-27.8158
2020-04-01 22:43:21,"Neste episódio do ""Ciência para seus Ouvidos"" abordamos como a matemática pode ajudar a explicar a pandemia do novo… https://t.co/P9lcfq5Zm2",0,pt,Chapecó,Brazil,BR,-52.6178,-27.0958
2020-03-21 19:22:08,"Estamos vivendo uma Pandemia do Coronavírus! Para tanto, recomendamos alguns cuidados básicos com o uso dos elevado… https://t.co/usEznXYmqh",0,pt,Sao Paulo,Brazil,BR,-46.63462953,-23.52901062
2020-04-09 23:15:50,Subiu para 11 o número de pessoas mortas em decorrência da Covid-19 na Paraíba. Há 79 casos confirmados de pessoas… https://t.co/VoPK28BFkD,0,pt,João Pessoa,Brazil,BR,-34.8627,-7.1207
2020-05-27 15:59:56,"📕- Estou lendo o Devocional Coronavírus e Cristo, com John Piper' da YouVersion. Confira aqui: 👉🏻… https://t.co/AUB1LF1w4F",0,pt,Brasília,Brazil,BR,-47.9,-15.8
2020-03-27 02:07:47,"Nos vemos uma ou duas vezes por ano, quando dá mais... Mas com esse ""distanciamento social"" parece que a saudade ap… https://t.co/GTSDCtguus",0,pt,Scott Lake,United States,US,-80.2371851,25.9574858
2020-03-19 20:58:11,"🥴🤣😭☠️ #corona #covid_19 #socialdistancing #nofilterpodcast😈😇 @ Colorado Springs, Colorado https://t.co/Q6TAkmMJwL",0,pt,Colorado Springs,United States,US,-104.8207,38.8301
2020-02-13 15:39:40,Morre mais um de coronavirus...chegou em casa com a máscara errada!!! em Pato Branco https://t.co/sHwqBAIEo7,0,pt,Pato Branco,Brazil,BR,-52.6667,-26.2167
2020-03-21 22:37:44,"Vamos ajudar a combater o vetor chinês chamado de Coronavirus. em Recife, Brazil https://t.co/x5QGDf7VmY",1,pt,Recife,Brazil,BR,-34.9257,-8.0605
2020-05-22 21:44:49,"A cidade de Nova York, nos Estados Unidos, vai desinfectar o transporte público com equipamentos de luz ultraviolet… https://t.co/Mry1Q1fDUe",0,pt,Los Angeles,United States,US,-118.2445,34.0564
2020-03-31 22:26:13,DIANTE DO CAOS DA PANDEMIA DO COVID-19 (CORONAVÍRUS) PENSEM NOS MENOS PRIVILEGIADOS E TENHA EM SEU CARRO UM TUBINHO… https://t.co/exx1CU3cRf,0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-04-05 11:04:08,*Eu creio assim. O Brasil está parando hoje em jejum e oração clamando a Deus para destruir o Coronavirus. Nunca se… https://t.co/r6kVyoMLO5,0,pt,Martinho Campos,Brazil,BR,-45.06008052,-19.49882817
2020-04-14 12:02:26,"Até as 23 horas do dia 12 de abril do corrente ano, o Rio Grande do Norte tinha 339 casos confirmados de Covid-19,… https://t.co/K1uglOLNeL",0,pt,Natal,Brazil,BR,-35.20777137,-5.78479152
2020-03-19 17:01:46,"Nós, do Observatório Iberoamericano de Políticas Públicas de Saúde Bucal, estamos disponibilizando, com base em rap… https://t.co/LHMyIPjCUi",0,pt,Brasília,Brazil,BR,-47.9,-15.8
2020-03-30 02:14:24,𝒜𝒸𝒽ℯ𝒾 𝓅ℯ𝓇𝒹𝒾𝒹𝒶 𝓃ℴ 𝓇ℴ𝓁ℴ 𝒹𝒶 𝒸𝒶𝓂ℯ𝓇𝒶📸.                                                                 Aproveite esse te… https://t.co/auSv4nOeXT,0,pt,Uberlândia,Brazil,BR,-48.3,-18.9167
2020-02-06 15:16:03,"""Portugal pode não estar preparado para enfrentar coronavírus"" https://t.co/xMChxXNSaX Em https://t.co/MDmhqgtnSp https://t.co/Wbv7O1QB6e",0,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-03-24 21:06:15,Eita! Kkkkkkkkkkkkkkk... Depois não digam que foi por falta de aviso. #fiqueemcasa #ficaemcasa #coronavirus… https://t.co/vlml8F78kk,0,pt,Aracaju,Brazil,BR,-37.06478413,-10.94983009
2020-03-30 02:11:41,Mensagem da Igreja Católica Apostólica Romana em todo o Planeta ! A Valorização da Igreja Doméstica em tempos de is… https://t.co/IjS5lNKLRD,0,pt,Belém,Brazil,BR,-48.48047834,-1.4529419
2020-04-16 22:21:10,#quarentena #coronavirus #covid19 #ficaemcasa #isolamentosocial #isolamento em Gugu Nas Teclas https://t.co/IlVtnnxBQw,0,pt,Camaçari,Brazil,BR,-38.33559986,-12.71502364
2020-03-16 23:39:06,Coisas incríveis que estão acontecendo nas varandas pela Espanha. #quarentena #mequedoencasa #euficoemcasa… https://t.co/qMMmTOqCjW,0,pt,Barcelona,Spain,ES,2.1683,41.3894
2020-03-19 20:45:14,As pesquisas não param! 💻 A equipe do Lab404 se reuniu virtualmente durante o período de isolamento social para con… https://t.co/xJNgHk4SiL,1,pt,Melbourne,Australia,AU,144.96015397,-37.81876942
2020-04-14 02:16:43,"Ao promoverem por interesses financeiros e políticos a cloroquina, Trump e Bolsonaro colocam em risco a vida de que… https://t.co/C7BRBZdcMG",0,pt,Bayeux,Brazil,BR,-34.9455448,-7.1570352
2020-04-04 22:06:08,"Última atualização da situação do Município de Rianápolis quanto ao Coronavírus COVID-19. em Rianápolis, Goias, Bra… https://t.co/pn5wEsJrjN",0,pt,Rianápolis,Brazil,BR,-49.51068,-15.44647
2020-03-18 14:42:04,"Covid-19: calçado vê ""com muito bons olhos"" medidas de apoio à indústria https://t.co/OtKlna5Dsu Em… https://t.co/uu1s59SeFl",0,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-03-26 19:37:21,folhadespaulo #folhadespaulo #folha #sarscovid19 #sars_cov_19 #covid #covid19brasil #covid_19 #confinamento… https://t.co/mK3k3a5Prr,0,pt,Belo Horizonte,Brazil,BR,-43.93999094,-19.92358782
2020-03-24 17:48:41,"""A importância do isolamento social na contenção de uma pandemia: Aquele que se afastou salvou os demais!""… https://t.co/c2DpLn8PbF",0,pt,Bacabal,Brazil,BR,-44.78014,-4.22189
2020-04-09 17:43:40,"#covid19 #coronavirusbrazil #coronavirus #fiqueemcasa #todoscontraocoronavirus em Boa Viagem, Ceara, Brazil https://t.co/g64dvvJXl4",0,pt,Boa Viagem,Brazil,BR,-39.73143,-5.12636
2020-04-16 22:31:43,"Com o intuito de reforçar a importância do isolamento social, a Prefeitura de Caieiras instituiu através do Decreto… https://t.co/9Bggbg3esk",0,pt,Caieiras,Brazil,BR,-46.74008,-23.36452
2020-03-13 20:22:07,"Pandemia in a nutshell: sexta-feira, 13 do três. em Aeropuerto Internacional de la Ciudad de México https://t.co/PL2P5ZuHjO",0,pt,Venustiano Carranza,Mexico,MX,-99.08208429,19.43387338
2020-01-26 16:37:06,Embaixada em Pequim alerta portugueses na China para medidas de quarentena https://t.co/YRbmgoCXlv Em… https://t.co/PgjLmzKir8,0,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-05-20 13:32:48,"Ajudar as pesquisas da UFRJ contra o Covid19. em Tijuca, Rio De Janeiro, Brazil https://t.co/OIVDTyGYgL",0,pt,Rio de Janeiro,Brazil,BR,-43.2333,-22.9333
2020-03-22 23:23:47,"#covid19 turistas continuam passeando de buggy pelas ruas de Natal em Natal, Rio Grande do Norte https://t.co/KF815piFXp",1,pt,Natal,Brazil,BR,-35.2095,-5.8008
2020-02-24 19:28:03,Bolsas da Europa fecham em forte queda com avanço de coronavírus na Itália https://t.co/GH21uAZNsM https://t.co/GpXkugrlgH,0,pt,Campo Grande,Brazil,BR,-54.6463026,-20.4536554
2020-03-21 19:30:35,"Estas são as palavras do presidente jairmessiasbolsonaro em entrevista ontem no sbtprogramadoratinho. Sim, Bolsonar… https://t.co/b6OAdM8UVZ",0,pt,Sao Paulo,Brazil,BR,-46.66812,-23.61482
2020-04-16 11:12:31,Boa iniciativa da CNN Brasil de impedir fake news “teórico” sobre a pandemia!  #ficaemcasa em São Luís - Ilha Do Am… https://t.co/rcWlsqtsAE,0,pt,São Luís,Brazil,BR,-44.2061439,-2.5832572
2020-03-03 00:43:28,A Intelprise alerta os folioes pos-carnavalescos........para evitar a transmissao de coronavirus evite fazer festas… https://t.co/yf01E27hN4,0,pt,North Miami Beach,United States,US,-80.16374,25.94656
2020-04-16 23:32:27,"Agora Bolsonaro resolveu problema do COVID-19 no Brasil em Diadema, Sao Paulo https://t.co/NXi01YeUGC",0,pt,Diadema,Brazil,BR,-46.6106,-23.6861
2020-04-05 15:39:44,Ensinando ele a jogar #parchis e ja ti apanhando... 🤦‍♂️#melaozinho #jogosdetabuleiro #quarentena #cuarentena… https://t.co/KqFBpN2Mkm,0,pt,Valencia,Spain,ES,-0.377,39.4648
2020-04-04 19:21:46,#SOSMoira @sosmoira https://t.co/rS6B2Pvmmq #coronavirus #corona #covıd19 #refugees @ Utrecht https://t.co/Qd9RDsEPCu,0,nl,Utrecht,The Netherlands,NL,5.1068,52.0874
2020-03-06 20:12:03,Hospital de campanha vai ser instalado no Santa Maria devido à Covid-19 https://t.co/LUf4pql0o4 Em… https://t.co/1YAEfr5uPY,1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-03-03 17:54:18,#boraviajar #ferias #virus #Coronavirus #saude em Guararapes https://t.co/DbGLicw3gX,0,pt,Guararapes,Brazil,BR,-50.6333,-21.25
2020-03-18 00:58:10,#REPOST @Noemiacunha with get__repost__app   A ANESCO orienta os Esteticistas e Cosmetólogos e os Técnicos em estét… https://t.co/c0tG5M0QSt,0,pt,Colatina,Brazil,BR,-40.6358262,-19.5389319
2020-04-03 16:14:36,"não permita que o covid-19 atrapalhe suas atividades cotidianas, neste caso, pedir uns 🍪 em Lisbon, Portugal https://t.co/IOw9zu7PAx",0,pt,Lisbon,Portugal,PT,-9.1394,38.7261
2020-03-18 23:30:12,Enquanto isso na sala da justiça 🦇 e o Coronavírus 🦠 não passa meu amigo de quarentena Guitar Hero @garcia_lelo fri… https://t.co/S60r8SnDPI,0,pt,Bradenton,United States,US,-82.5777,27.4882
2020-03-26 17:56:51,Em dias de *Distanciamento social* manter a distância de quem amamos e até de quem não mensuramos  é lei. Daí me pe… https://t.co/llMTegdc1l,0,pt,Campina Grande,Brazil,BR,-35.8825,-7.2191
2020-03-10 18:28:03,"Terça feira, dia 10 de Março, um dia extremamente agradável, com um sol ☀ e uma temperatura muitíssimo aprazível qu… https://t.co/Ii69kwPBdM",0,pt,Setúbal,Portugal,PT,-8.81714094,38.52095658
2020-03-24 20:48:19,Gente ficar isolado é ruim. Vai embora logo COVID-19 quero sair. #quarentena #pandemia #coronavirus #tedio em Boa V… https://t.co/blwFzIPmQm,0,pt,São José do Rio Preto,Brazil,BR,-49.38443987,-20.80330968
2020-03-21 21:00:05,"Neste momento em São Paulo para controlar à  pandemia do #coronavírus #covid 21/03/20 às  17:56 em São Paulo, Brazil https://t.co/lbxtQC9rE3",0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-04-08 21:45:28,NA BRIGA CONTRA O CORONAVÍRUS: A Agência Inis Café entra em Home-Office com e continua atendendo com qualidade e a… https://t.co/gWSfqIddBI,0,pt,Luís Eduardo Magalhães,Brazil,BR,-45.79780215,-12.10991941
2020-03-18 16:58:43,Palestra on-line - Live nessa quinta-feira as 19h aqui no Instagram- Tema: Covid-19 Como a inteligência emocional p… https://t.co/6EdqqvydzP,0,pt,Rio Verde,Brazil,BR,-50.9328,-17.7979
2020-05-27 16:36:38,"Calma, se todo mundo ficar tranquilo ninguém se machuca. Só vou levar indo patrão. #frio #coronavirus… https://t.co/fka7lmIBBB",0,pt,Sorocaba,Brazil,BR,-47.4581,-23.5017
2020-04-05 12:55:21,"Eu e meu cão em isolamento social. Me sentindo na beira da praia... É o que temos para hoje... em Maringá, Paraná,… https://t.co/DpGnVoNvAf",0,pt,Maringá,Brazil,BR,-51.96388998,-23.4287217
2020-03-29 17:41:36,"Queridos, #oremos pela #vítimas e #acometidos da #COVID19, seus familiares e #pessoas #vulneráveis até pela falta d… https://t.co/tU3m58ttKJ",0,pt,Cuiabá,Brazil,BR,-56.06666667,-15.56666667
2020-05-19 15:38:47,ATENÇÃO! ⚠🔊🚨 Confira acima os horários do escalonamento obrigatório dos estabelecimentos comerciais que podem funci… https://t.co/2zLTE4v0z2,0,pt,Aparecida de Goiânia,Brazil,BR,-49.2690783,-16.7354905
